id,teacher_id,skill_id,test_id,question,question_type,options,correct_answer,user_answer,correct,explanation,difficulty
1,2,2,1,How does Machine Learning primarily differ from traditional programming?,multiple_choice,"{'"a'": '"Machine Learning involves systems learning from data, while traditional programming involves following explicit, pre-written instructions.'", '"b'": '"Machine Learning uses newer programming languages, while traditional programming uses older ones.'", '"c'": '"Traditional programming is used for simple tasks, while Machine Learning is only for complex scientific research.'", '"d'": '"Traditional programming requires the internet, while Machine Learning can work offline.'"}",a,,f,"The core difference is the approach: traditional programming relies on explicit instructions (a formula), whereas ML relies on the system finding patterns in data to ''learn'' the rules itself.",easy
118,2312,25,24,"In the Animation Pane, what does setting an animation to start ''After Previous'' achieve?",multiple_choice,"{'"a'": '"The animation will start at the same time as the animation before it.'", '"b'": '"The animation requires a mouse click to start.'", '"c'": '"The animation will start automatically as soon as the previous animation finishes.'", '"d'": '"The animation will start after a five-second delay.'"}",c,a,f,"''After Previous'' is a timing option that chains animations together, making one start immediately after the preceding one completes without requiring a click.",hard
119,2312,25,24,Which transition effect is best for creating a smooth 'zoom in' effect on an object from one slide to the next?,multiple_choice,"{'"a'": '"Fade'", '"b'": '"Push'", '"c'": '"Morph'", '"d'": '"Wipe'"}",c,a,f,"The Morph transition analyzes the differences between objects on two consecutive slides and animates them smoothly, making it ideal for zooming, moving, and resizing effects.",easy
115,2312,24,23,What is the primary purpose of differentiation in lesson design?,multiple_choice,"{'"a'": '"To give advanced students more work to keep them busy.'", '"b'": '"To group students based on their behaviour.'", '"c'": '"To make the lesson easier for everyone.'", '"d'": '"To adjust teaching to meet the diverse needs of all learners.'"}",d,b,f,"Differentiation is about modifying instruction, content, or tasks to provide appropriate support and challenges for all students, ensuring everyone can access the curriculum and achieve the learning objectives.",hard
136,2314,29,28,What is the primary benefit of using the Slide Master for a teacher creating multiple presentations for a single course?,multiple_choice,"{'"a'": '"It automatically adds complex animations to every slide.'", '"b'": '"It ensures a consistent design and branding across all slides, saving significant time on formatting.'", '"c'": '"It embeds videos more effectively than the ''Insert'' tab.'", '"d'": '"It allows you to share the presentation as a video file.'"}",b,a,f,"The Slide Master controls the foundational design elements (fonts, colors, logos), ensuring all slides have a consistent look and feel, which saves time.",easy
137,2314,29,28,"A teacher wants to show students the four steps of photosynthesis, revealing one step at a time to avoid overwhelming them. What is the most effective and professional way to achieve this in PowerPoint?",multiple_choice,"{'"a'": '"Create four separate slides, one for each step.'", '"b'": '"Use a flashy, attention-grabbing transition like ''Origami'' between each step.'", '"c'": '"Put all four steps on one slide and use a simple ''Appear'' animation on each step, triggered by a click.'", '"d'": '"Insert a video of someone explaining the four steps.'"}",c,c,t,"Using a simple animation like ''Appear'' allows the teacher to control the flow of information on a single slide, which is the most direct and professional way to achieve the stated goal.",medium
179,2314,37,36,A student sees a classmate being bullied in a private chat group for a class project. What is the most responsible action for the student to take as a good digital citizen?,multiple_choice,"{'"a'": '"Ignore the messages to avoid getting involved.'", '"b'": '"Join in with the bullying to fit in.'", '"c'": '"Leave the group immediately without saying anything.'", '"d'": '"Save evidence of the bullying and report it to a trusted adult, like a teacher or parent.'"}",d,a,f,"Being a responsible digital citizen, or ''upstander'', involves taking action to stop harm. Reporting the behaviour to a trusted adult is the safest and most effective response.",medium
180,2314,37,36,How does using a tool like a text-to-speech reader for a student with dyslexia support differentiated instruction?,multiple_choice,"{'"a'": '"It ensures all students complete the exact same task in the same way.'", '"b'": '"It provides an alternative pathway for the student to access content, removing a barrier to their learning.'", '"c'": '"It lowers the academic expectations for the student.'", '"d'": '"It replaces the need for teacher instruction.'"}",b,b,t,"Assistive technology like text-to-speech readers helps differentiate instruction by changing how a student accesses information, not what they are expected to learn. It provides equitable access to the curriculum.",hard
156,2314,33,32,Which of the following is the best example of a SMART learning objective?,multiple_choice,"{'"a'": '"Students will learn about the water cycle.'", '"b'": '"To teach the different parts of a plant.'", '"c'": '"By the end of the lesson, students will be able to correctly label the four main parts of a flower on a diagram.'", '"d'": '"Students will enjoy a lesson about local insects.'"}",c,c,t,"This option is specific (label four parts), measurable (correctly label), achievable, relevant to a science curriculum, and time-bound (by the end of the lesson). The other options are either not student-centered or not measurable.",easy
157,2314,33,32,"In the ''I Do, We Do, You Do'' model, what is the primary purpose of the ''I Do'' phase?",multiple_choice,"{'"a'": '"To let students practice independently.'", '"b'": '"To have students work together in groups.'", '"c'": '"For the teacher to assess student knowledge with a test.'", '"d'": '"For the teacher to model the skill and explain their thinking process.'"}",d,c,f,"The ''I Do'' phase is for direct instruction, where the teacher demonstrates the skill or concept clearly, providing a correct model for students to follow before they attempt it.",easy
158,2314,33,32,"During which phase of the ''I Do, We Do, You Do'' model does the teacher provide guided practice and immediate feedback?",multiple_choice,"{'"a'": '"I Do'", '"b'": '"We Do'", '"c'": '"You Do'", '"d'": '"They Do'"}",b,c,f,"The ''We Do'' phase is for guided practice, where students work on the task with the teacher''s support. This is the crucial stage for checking understanding and providing corrective feedback.",medium
159,2314,33,32,A teacher notices some students finish their work very quickly while others are struggling. Providing an extra challenge question for the fast finishers is an example of what?,multiple_choice,"{'"a'": '"Summative Assessment'", '"b'": '"Direct Instruction'", '"c'": '"Differentiation'", '"d'": '"Lesson Objective'"}",c,c,t,"Differentiation is the practice of adjusting instruction to meet the needs of all learners, including providing extension activities for those who are ready for a greater challenge.",medium
160,2314,33,32,What is the main purpose of an 'exit ticket' at the end of a lesson?,multiple_choice,"{'"a'": '"To give students homework for the evening.'", '"b'": '"To quickly assess student understanding of the lesson''s objective.'", '"c'": '"To formally grade students for a report card.'", '"d'": '"To keep students busy in the final minutes of class.'"}",b,c,f,"An exit ticket is a formative assessment tool used to get a quick snapshot of what students learned during the lesson, helping the teacher plan for the next day.",easy
144,2314,30,29,You have a master student list on one sheet and an assignment grade sheet on another. Which function can automatically pull a student's full name into the grade sheet once you enter their unique student ID?,multiple_choice,"{'"a'": '"IF'", '"b'": '"SUM'", '"c'": '"VLOOKUP'", '"d'": '"AVERAGE'"}",c,b,f,VLOOKUP is a lookup function that finds a value (like a student ID) in a table and retrieves a corresponding value (like the student's name) from a different column in the same row.,medium
145,2314,30,29,You want to allow a colleague to enter scores into your gradebook but prevent them from accidentally deleting the formulas that calculate the final grades. Which Excel feature should you use?,multiple_choice,"{'"a'": '"Data Validation'", '"b'": '"Conditional Formatting'", '"c'": '"Worksheet Protection'", '"d'": '"Adding a Comment'"}",c,b,f,Worksheet Protection allows you to lock specific cells (like those with formulas) while leaving other cells (for data entry) unlocked for editing.,hard
146,2313,31,30,Which function would you use to find a student's name on a grade sheet by using their unique Student ID from a master school list?,multiple_choice,"{'"a'": '"IF'", '"b'": '"SUMIF'", '"c'": '"VLOOKUP'", '"d'": '"COUNTIF'"}",c,,f,VLOOKUP is used to search for a value in the first column of a table and return a corresponding value from another column in the same row.,medium
147,2313,31,30,A teacher wants to automatically highlight all student scores below 50 in red. What Excel feature should they use?,multiple_choice,"{'"a'": '"PivotTable'", '"b'": '"Conditional Formatting'", '"c'": '"Data Validation'", '"d'": '"Chart Styles'"}",b,,f,"Conditional Formatting allows you to apply formatting, such as cell colours, to cells that meet a specific condition (e.g., value is less than 50).",easy
148,2313,31,30,What is the primary purpose of a PivotTable for an educator?,multiple_choice,"{'"a'": '"To create visually appealing charts and graphs.'", '"b'": '"To protect the worksheet from accidental changes.'", '"c'": '"To quickly summarize and analyse large datasets without complex formulas.'", '"d'": '"To write logical statements that assign pass or fail grades.'"}",c,,f,"PivotTables are designed to summarize, group, and analyse large amounts of data interactively, which is their main advantage over other features.",medium
149,2313,31,30,"If you want to allow a colleague to enter marks into a grade sheet but prevent them from editing the formulas, what is the correct sequence of actions?",multiple_choice,"{'"a'": '"Protect the workbook, then unlock the formula cells.'", '"b'": '"Unlock the data entry cells, then protect the worksheet.'", '"c'": '"Protect the worksheet, then unlock the data entry cells.'", '"d'": '"Lock the formula cells, then protect the workbook.'"}",b,,f,You must first define which cells should be editable (by unlocking them) before applying protection to the entire sheet.,hard
150,2313,31,30,You want to assign a 'Merit' status to students who have a final score above 75. Which formula would you write in the status column for a score located in cell C5?,multiple_choice,"{'"a'": '"=IF(C5>75, \'"Merit\'", \'"\'")'", '"b'": '"=COUNTIF(C5, \'">75\'")'", '"c'": '"=VLOOKUP(C5, \'"Merit\'", 1)'", '"d'": '"=SUMIF(C5>75, \'"Merit\'")'"}",a,,f,"The IF function checks a logical condition (C5>75) and returns one value if true (''Merit'') and another if false (an empty string '"'").",easy
151,2313,32,31,What is the primary characteristic of a true STEM integration approach in education?,multiple_choice,"{'"a'": '"Teaching Science, Technology, Engineering, and Math as separate, intensive subjects.'", '"b'": '"Focusing exclusively on advanced technology like coding and robotics.'", '"c'": '"Using a cohesive, interdisciplinary approach to solve real-world problems.'", '"d'": '"Ensuring students score the highest marks in all four STEM subjects individually.'"}",c,,f,True STEM integration moves beyond subject silos to blend the four disciplines in a problem-solving context that mirrors the real world.,easy
152,2313,32,31,"A teacher plans a unit on ancient Egypt. The history class studies the pyramids, the math class calculates their geometric properties, and the science class studies the simple machines used to build them. This is an example of which level of integration?",multiple_choice,"{'"a'": '"Transdisciplinary'", '"b'": '"Interdisciplinary'", '"c'": '"Multidisciplinary'", '"d'": '"Disciplinary'"}",c,,f,"This is a multidisciplinary approach because a common theme is addressed across different subjects, but the subjects themselves remain separate and distinct.",medium
153,2313,32,31,"When using the Engineering Design Process (EDP), what is the main purpose of the ''Improve'' step?",multiple_choice,"{'"a'": '"To brainstorm as many ideas as possible without judgment.'", '"b'": '"To build the first version of the prototype.'", '"c'": '"To test the prototype and use the results to make it better.'", '"d'": '"To select the final idea and create a detailed plan.'"}",c,,f,The 'Improve' step is an iterative part of the process where testing results are analysed to identify flaws and make redesigns for a better solution.,medium
154,2313,32,31,"Which of the following is the most appropriate method for assessing student learning in a collaborative, project-based STEM lesson?",multiple_choice,"{'"a'": '"A multiple-choice test on scientific facts related to the project.'", '"b'": '"A rubric that evaluates the final product, the design process, and teamwork skills.'", '"c'": '"An essay asking students to describe what they did.'", '"d'": '"Grading the final prototype based on whether it ''worked'' perfectly or not.'"}",b,,f,"A comprehensive rubric is best because it can assess the multiple facets of a STEM project, including the critical thinking process, collaboration, and the final outcome, not just factual recall or a single success/fail metric.",hard
155,2313,32,31,"In a classroom with a strong STEM mindset, what is the teacher''s primary role during a student-led project?",multiple_choice,"{'"a'": '"To provide students with the correct answers when they get stuck.'", '"b'": '"To act as a facilitator or coach, guiding students with open-ended questions.'", '"c'": '"To ensure every group builds the exact same solution to the problem.'", '"d'": '"To deliver all the necessary information before the project begins.'"}",b,,f,"The teacher''s role shifts from a ''sage on the stage'' to a ''guide on the side,'' fostering inquiry and problem-solving skills rather than just dispensing information.",easy
161,2313,34,33,"According to the Backward Design (UbD) model, what is the very first step a teacher should take when planning a new unit?",multiple_choice,"{'"a'": '"Choose engaging activities and find fun resources.'", '"b'": '"Identify the key concepts and skills students should master.'", '"c'": '"Design the final test or summative assessment.'", '"d'": '"Decide which chapters of the textbook to cover.'"}",b,,f,"The first stage of Backward Design is to ''Identify Desired Results,'' which involves defining what students should know, understand, and be able to do.",easy
162,2313,34,33,"A teacher allows students to show their understanding of a story by either writing a summary, creating a drawing, or performing a short scene. This is a clear example of which UDL principle?",multiple_choice,"{'"a'": '"Multiple Means of Engagement'", '"b'": '"Multiple Means of Representation'", '"c'": '"Multiple Means of Action & Expression'", '"d'": '"Multiple Means of Assessment'"}",c,,f,Providing options for how students can demonstrate their knowledge relates to the principle of Multiple Means of Action & Expression.,medium
163,2313,34,33,"In the 5E Instructional Model, what is the primary purpose of the ''Explore'' phase?",multiple_choice,"{'"a'": '"To introduce new vocabulary and formally define concepts.'", '"b'": '"To capture student interest with a surprising demonstration.'", '"c'": '"To provide students with hands-on activities to investigate a concept on their own.'", '"d'": '"To assess student understanding through a final quiz or project.'"}",c,,f,The 'Explore' phase is student-centered and involves hands-on activities where students can build a common base of experience before formal explanation.,medium
164,2313,34,33,"A teacher notices several students are confused during a lesson. She stops, has them discuss the concept with a partner for two minutes, and then clarifies the point for the whole class. This teacher is using:",multiple_choice,"{'"a'": '"Summative assessment'", '"b'": '"Standardised testing'", '"c'": '"Formative assessment'", '"d'": '"Peer grading'"}",c,,f,This is an example of formative assessment because the teacher is gathering information about student understanding during the lesson to make an immediate adjustment to her instruction.,easy
165,2313,34,33,How does the 'Determine Acceptable Evidence' stage of Backward Design best relate to the 5E Model?,multiple_choice,"{'"a'": '"It helps the teacher plan the ''Engage'' activity to make it more interesting.'", '"b'": '"It is completely separate from the 5E model.'", '"c'": '"It defines the assessments that will be used during the ''Evaluate'' phase.'", '"d'": '"It provides the scientific facts for the ''Explain'' phase.'"}",c,,f,"The ''Acceptable Evidence'' defined in UbD directly informs what and how the teacher will assess student mastery, which occurs primarily in the ''Evaluate'' phase of the 5E cycle.",hard
171,2313,36,35,Which of the following is the most direct way for a teacher to ensure only specific students join their Google Classroom?,multiple_choice,"{'"a'": '"Posting the class code on a public website.'", '"b'": '"Inviting students by entering their email addresses on the ''People'' tab.'", '"c'": '"Announcing the class code during a school assembly.'", '"d'": '"Asking students to guess the class code.'"}",b,,f,"Inviting students via email gives the teacher full control over who can join the class, whereas sharing the class code can potentially be shared with unintended people.",easy
172,2313,36,35,A teacher wants to share a PDF of a textbook chapter for students to read. It is not a graded task. Which option should they choose from the 'Create' menu on the Classwork page?,multiple_choice,"{'"a'": '"Assignment'", '"b'": '"Quiz assignment'", '"c'": '"Question'", '"d'": '"Material'"}",d,,f,'Material' is used for sharing resources that do not require a submission or a grade. 'Assignment' is used for tasks that students need to turn in.,medium
173,2313,36,35,A student has submitted an essay. Where should the teacher write personalized feedback about the student's work that only the student can see?,multiple_choice,"{'"a'": '"In a class comment on the assignment.'", '"b'": '"In a new announcement on the Stream.'", '"c'": '"In a private comment on the student''s submission.'", '"d'": '"In the title of the assignment.'"}",c,,f,"Private comments are a one-to-one communication channel between the teacher and an individual student, perfect for confidential and personalized feedback.",medium
174,2313,36,35,What is the primary function of 'Topics' on the Classwork page?,multiple_choice,"{'"a'": '"To poll students with a quick question.'", '"b'": '"To organize assignments and materials into categories or units.'", '"c'": '"To list all students and their grades.'", '"d'": '"To create a self-grading quiz.'"}",b,,f,"Topics act like folders to structure the Classwork page, making it easier for students and teachers to navigate and find course content.",easy
175,2313,36,35,"When creating an assignment with a Google Doc template, what is the main benefit of selecting the ''Make a copy for each student'' option?",multiple_choice,"{'"a'": '"It allows all students to edit the teacher''s original master document together.'", '"b'": '"It automatically creates and distributes an individual, editable document for every student.'", '"c'": '"It sends a read-only version of the document to every student.'", '"d'": '"It prints a physical copy of the document for every student.'"}",b,,f,"This feature automates the process of distributing individual copies of a file, ensuring each student has their own version to work on and submit.",hard
176,2314,37,36,"When evaluating a website about climate change using the CRAAP test, which factor is most concerned with the author''s qualifications and expertise?",multiple_choice,"{'"a'": '"Currency'", '"b'": '"Relevance'", '"c'": '"Authority'", '"d'": '"Purpose'"}",c,a,f,Authority refers to the credibility and expertise of the author or organisation behind the information. Checking if the author is a climate scientist would fall under this category.,easy
177,2314,37,36,A teacher wants students to work together on a single presentation file from their different homes. Which type of tool would be most suitable for this task?,multiple_choice,"{'"a'": '"An email client like Gmail'", '"b'": '"A cloud-based collaboration suite like Google Slides or Microsoft PowerPoint Online'", '"c'": '"A single-player educational game'", '"d'": '"A digital-only textbook'"}",b,a,f,"Cloud-based collaboration suites are designed for multiple users to edit and contribute to the same file in real-time, making them ideal for group projects.",medium
178,2314,37,36,Which of the following best describes a student's 'digital footprint'?,multiple_choice,"{'"a'": '"The physical space their computer takes up.'", '"b'": '"The list of passwords they use for different websites.'", '"c'": '"The trail of data, posts, comments, and activities they leave online.'", '"d'": '"The security software installed on their device.'"}",c,b,f,"A digital footprint is the collection of all a user''s online activities, which can be permanent and accessible to others.",medium
166,2314,35,34,A teacher has created a detailed project assignment for her Grade 10 History class. She will be teaching the same topic to another Grade 10 class next semester. What is the most efficient way for her to create the same assignment for the future class?,multiple_choice,"{'"a'": '"Copy and paste the instructions into a new assignment.'", '"b'": '"Use the ''Reuse post'' feature to duplicate the original assignment.'", '"c'": '"Create a new topic and add the assignment there.'", '"d'": '"Email the assignment instructions to the new students.'"}",b,a,f,"The ''Reuse post'' feature is specifically designed to duplicate assignments, materials, or questions from current or archived classes, saving significant time.",easy
167,2314,35,34,What is the primary pedagogical advantage of using a rubric in a Google Classroom assignment?,multiple_choice,"{'"a'": '"It allows the teacher to grade faster.'", '"b'": '"It automatically calculates the final grade for the teacher.'", '"c'": '"It provides clear and transparent assessment criteria to students before they begin their work.'", '"d'": '"It prevents students from submitting their work late.'"}",c,b,f,"While rubrics do make grading faster and more consistent, their main educational benefit is making expectations clear to students, which empowers them to produce better work.",medium
168,2314,35,34,A teacher finds himself repeatedly typing 'Remember to cite your sources using the APA format' when grading research papers. Which Google Classroom feature is best suited to solve this problem?,multiple_choice,"{'"a'": '"The ''Question'' feature'", '"b'": '"The ''Stream'' announcements'", '"c'": '"The ''Comment Bank'''", '"d'": '"The ''Rubric'' creator'"}",c,b,f,"The Comment Bank is designed for saving and quickly reusing frequently provided feedback, which is exactly what the teacher needs in this scenario.",medium
169,2314,35,34,"You want to start a lesson with a quick, low-stakes poll to gauge your students'' prior knowledge on a topic. Which feature on the Classwork page is best for this?",multiple_choice,"{'"a'": '"Assignment'", '"b'": '"Material'", '"c'": '"Quiz assignment'", '"d'": '"Question'"}",d,b,f,"The ''Question'' feature is ideal for posting a single multiple-choice or short-answer question for quick polls, discussions, or exit tickets.",easy
170,2314,35,34,"How do Google Classroom add-ons, like Edpuzzle or Pear Deck, primarily enhance the platform''s functionality?",multiple_choice,"{'"a'": '"They increase the amount of cloud storage available for the class.'", '"b'": '"They allow teachers to assign and grade content from external educational tools directly within Classroom.'", '"c'": '"They provide students with direct access to Google Search from the Classwork page.'", '"d'": '"They automatically translate all classroom materials into different languages.'"}",b,a,f,"The core function of add-ons is to integrate third-party applications seamlessly, allowing teachers to assign their content and receive grades back without leaving the Google Classroom interface.",hard
141,2314,30,29,"Which function would you use to automatically assign a letter grade (A, B, C) based on a student''s numerical score?",multiple_choice,"{'"a'": '"SUMIF'", '"b'": '"VLOOKUP'", '"c'": '"Nested IF'", '"d'": '"COUNT'"}",c,b,f,"A nested IF function allows you to set multiple conditions, making it perfect for checking a score against different grade boundaries (e.g., >80 for A, >70 for B, etc.).",medium
142,2314,30,29,A teacher wants to track a single student's performance on weekly quizzes throughout the term to see their progress over time. What is the BEST chart type for this purpose?,multiple_choice,"{'"a'": '"Pie Chart'", '"b'": '"Line Chart'", '"c'": '"Bar Chart'", '"d'": '"Scatter Plot'"}",b,a,f,"A line chart is ideal for showing trends and changes in data over a continuous period, such as weekly quiz scores over a term.",easy
143,2314,30,29,What is the primary purpose of a PivotTable in Excel?,multiple_choice,"{'"a'": '"To create visually appealing charts and graphs.'", '"b'": '"To write complex mathematical formulas.'", '"c'": '"To check for spelling and grammar errors in text.'", '"d'": '"To quickly summarize and analyze large amounts of data interactively.'"}",d,b,f,"PivotTables are designed to help users summarize, group, and analyze large datasets without needing to write complex formulas, allowing for interactive exploration of the data.",medium
138,2314,29,28,"To create an interactive quiz where students can choose questions from a main grid and then return to that grid, which feature would be most essential?",multiple_choice,"{'"a'": '"Rehearse Timings'", '"b'": '"Slide Master'", '"c'": '"Hyperlinks and Action Buttons'", '"d'": '"Presenter View'"}",c,c,t,"Hyperlinks and Action Buttons are the tools used to create non-linear navigation, allowing jumps between a main ''grid'' slide and various ''question'' slides.",medium
139,2314,29,28,"While delivering a presentation, a teacher wants to see their private notes and the next slide, while the students only see the current slide on the projector. Which feature must they use?",multiple_choice,"{'"a'": '"Slide Sorter View'", '"b'": '"Presenter View'", '"c'": '"Accessibility Checker'", '"d'": '"Rehearse Timings'"}",b,c,f,"Presenter View is specifically designed for dual-screen setups, showing the speaker their notes and upcoming slides while the audience sees only the main presentation.",easy
140,2314,29,28,You are creating a self-paced learning module for students to review a topic before an exam. You want them to be able to navigate freely between different sub-topics and check their understanding with a short quiz at the end of each. Which combination of features would be best for this?,multiple_choice,"{'"a'": '"Slide Master for design, Hyperlinks for navigation, and Presenter View for delivery.'", '"b'": '"Slide Master for design, Hyperlinks/Action Buttons for navigation, and exporting as a PDF for sharing.'", '"c'": '"Slide Master for a consistent look, Action Buttons for navigation between topics, and embedding audio for instructions.'", '"d'": '"Animations on every object, Rehearse Timings, and exporting as a Video.'"}",c,c,t,"This option correctly combines Slide Master for a professional look, Action Buttons to create the self-paced navigation, and embedded audio to provide clear instructions, making it a comprehensive solution for a self-paced module.",hard
181,2313,38,37,"When evaluating a website about recent medical advancements for a science class, which aspect of the CRAAP test is most critical to check first?",multiple_choice,"{'"a'": '"Purpose'", '"b'": '"Relevance'", '"c'": '"Currency'", '"d'": '"Authority'"}",c,,f,"For a topic involving recent advancements, the Currency (how up-to-date the information is) is the most critical initial factor. Outdated medical information can be incorrect or even dangerous.",easy
182,2313,38,37,A teacher notices a student has copied and pasted a paragraph from a website into their assignment without citation. This is an opportunity to teach about which key element of digital citizenship?,multiple_choice,"{'"a'": '"Netiquette and respectful communication'", '"b'": '"Digital footprint and online reputation'", '"c'": '"Password security and online safety'", '"d'": '"Copyright, plagiarism, and intellectual property'"}",d,,f,"Copying content without attribution is plagiarism, which violates copyright and the principles of respecting intellectual property. This is a core concept of responsible digital citizenship.",medium
183,2313,38,37,What is the primary pedagogical advantage of using a collaborative tool like Google Docs for a student group project?,multiple_choice,"{'"a'": '"It prevents students from having to use email.'", '"b'": '"It allows the teacher to see the work process and individual contributions.'", '"c'": '"It automatically checks for spelling and grammar errors.'", '"d'": '"It ensures the final document is beautifully formatted.'"}",b,,f,"While other options can be benefits, the main pedagogical advantage is that it makes the learning and collaboration process visible, allowing for assessment of teamwork and real-time feedback.",medium
184,2313,38,37,What does it mean if a teaching resource has a Creative Commons 'CC BY' license?,multiple_choice,"{'"a'": '"You can only use it for non-commercial purposes.'", '"b'": '"You can use and adapt it, but you must give credit to the original author.'", '"c'": '"You can use it, but you are not allowed to make any changes to it.'", '"d'": '"You must buy a license from the author to use it.'"}",b,,f,"The ''BY'' in a Creative Commons license stands for ''attributiuon''. It is the most open license, requiring only that you give credit to the original creator for their work.",medium
185,2313,38,37,A history teacher wants students to create a presentation on a local historical event. Which of the following describes the most digitally literate approach?,multiple_choice,"{'"a'": '"Telling students to use a search engine to find information and create individual presentations.'", '"b'": '"Providing students with a textbook chapter and having them copy the information into a slideshow.'", '"c'": '"Guiding students to find and evaluate primary sources from a digital museum archive, then having them work in groups on a shared presentation to synthesise their findings.'", '"d'": '"Showing a pre-made video about the event and asking students to write a summary.'"}",c,,f,"This approach integrates multiple digital literacy skills: evaluating online sources (museum archive), using a collaborative digital tool (shared presentation), and creating new digital content, representing the most comprehensive and advanced application.",hard
