id,teacher_id,skill,level,last_practiced
0c542417-9e0d-4e0a-a7cf-b5219ac7e2d5,32ca4b32-8a54-41fb-ae04-4753ced39dd5,AI basics,beginner,2025-10-07 07:17:46
4b3c08a4-b2ea-46a1-a279-4eb3803c7e3e,503b8e61-6bb5-4f48-b3a5-e01fa9e30e97,PowerPoint,advanced,2025-05-18 16:26:56
b3cc5804-7598-4e8a-a1da-5e5f88a2ea36,baf1a3ec-0acc-4d2c-9276-4357b9170475,Digital literacy,intermediate,2025-03-20 21:06:57
e6a21a58-b1ac-4556-91c4-3457694e6345,1d82f387-e205-460a-8c7a-8c6850324263,Robotics intro,beginner,2025-05-05 20:27:10
7d62ff29-fbb3-411f-a98c-08ac6688dd04,b9d3c7b7-b385-4362-af36-2a297039695c,STEM integration,intermediate,2025-02-15 09:54:39
e42f27fd-48c3-40a6-aa39-be5e4af670f2,344238f2-32f2-4ae3-9b00-6c67cacb5ced,AI basics,beginner,2025-08-06 04:42:45
0b01344c-0b84-46a7-9910-99bb40378b83,8ca45a2b-6394-4732-b3a8-329d90ed974f,Python for teaching,intermediate,2025-01-18 20:46:49
4929a117-f972-4ed2-999d-7e4ed20e9f53,06618ba0-f56a-4b28-b5bf-5ddf953f192b,Lesson design,advanced,2025-08-05 20:25:39
3f02da08-23de-4a72-9d16-01ed52996dbe,790f00fd-278d-4b6f-8a05-ebd3cee01be8,Words,intermediate,2025-03-04 00:49:00
a014ab29-f107-4e99-831a-b2dcdf12f2c3,39e21313-29ee-43b0-9f74-b041d3c57b96,AI basics,advanced,2025-07-10 20:28:23
2c9bef75-5a8b-4856-847b-43b61bddf58b,5b5fc763-9f85-43c7-a918-babe456a49a4,Python for teaching,advanced,2025-06-23 21:39:16
599c47fa-3b33-4866-b98c-7b8aabadd2e9,e939b0eb-a349-43d5-b4b7-6bd3a14757a5,Robotics intro,intermediate,2025-03-04 05:00:19
cdb0d72d-159f-44bb-82e2-4e11a4ac06b7,fc300b86-394e-4e55-bcc2-88487c3cf436,Lesson design,intermediate,2025-03-10 13:38:11
3744a2bd-8306-4465-9e14-9ee4657c0080,fe814eaa-f3b2-4eeb-8f9a-efca4d8046c2,Python for teaching,intermediate,2025-05-14 06:25:25
b9a31100-9c48-4292-837c-93c71451bae0,cb54b80c-f9c9-4164-8a25-53f4c0853251,Python for teaching,intermediate,2025-07-12 12:52:58
9396e2aa-8a01-4afb-8e9c-0703a6f7fdbf,4c3547a5-f948-4236-8ef6-7ef684ef8a2b,Lesson design,beginner,2025-06-18 13:43:45
80436531-f9cd-4f94-9ae0-338e7da14701,3dfdee20-f75f-4a80-ae9e-ca0f683528d4,AI basics,advanced,2025-01-19 13:55:39
f264fbf1-0dd9-4e2a-9e24-e2c52b6fd57a,f52cfea9-0f6e-41fe-952d-ecb4866a1531,Excel for educators,beginner,2025-03-19 05:42:50
a2f4f375-95ab-43c6-bba8-91d3f903cdd7,463fc1bf-9e28-40ac-a440-c3df754e6264,STEM integration,advanced,2025-01-19 16:02:20
ec9624a8-435a-41d4-8ff1-a36d3c75bfd5,c2e1f63a-faf3-4da3-a759-21aba1f90f4f,Words,intermediate,2025-07-01 05:48:43
d35ed8e5-642b-41f6-9284-4259606d4a10,dddc2beb-ea4a-4ab1-bbc8-ebc26c439279,Robotics intro,beginner,2025-01-10 12:59:10
04699f7c-55c1-4162-968f-a69360f8542b,42decd90-1073-4950-9e8c-72370c3fccec,Excel for educators,advanced,2025-06-12 11:47:05
cb8a26b5-6fce-4239-a95c-12626896cb58,8e7f0e3b-2eb8-4910-b67b-c843998bee36,Python for teaching,beginner,2025-05-26 07:37:19
81b257bc-4409-497d-8a6d-627c7045e8a6,c73d562d-b896-4a5d-a90b-c5571238e3aa,Robotics intro,advanced,2025-08-29 19:14:01
c7c4f33f-2c3c-4ef6-be63-bd6dc05e1f38,54f4e134-10f0-4951-bc13-6a87b5eb2e7b,Excel for educators,advanced,2025-09-01 01:25:22
b24736e8-bf69-4e5c-9d6c-2b7883607fbe,b1550471-63e3-413d-ab55-af4de4f45fe4,Lesson design,beginner,2025-01-21 16:10:24
b7118ae5-7765-4797-9c4a-f8eb6b3bcf59,9eca9b2c-7a3d-4862-a88c-06b2770ffc41,Google Classroom,advanced,2025-04-21 23:08:03
5929317b-a9f3-439d-9698-37e31f352599,120821ff-2ac8-48ec-b34d-fcaf8cf8f564,Words,intermediate,2025-07-26 15:58:31
0e5dac0e-5785-4126-8165-65705067f48b,a28eabe1-431e-4711-8f3b-7b0d5046d808,AI basics,advanced,2025-08-20 13:06:34
a32b4503-5895-4376-9e61-e50deaa70129,ea8e11b7-ade0-414d-a06f-5dd9daac9789,Excel for educators,advanced,2025-08-10 17:59:12
727cd8bb-770e-4c76-b127-3d8781a35f8e,33ce2691-2e29-4072-a110-b22826edb156,Robotics intro,intermediate,2025-02-02 15:28:15
03138867-8b84-430d-8540-41cf18055c9a,d41fc7b5-8e16-4a90-addf-c6354877d10e,AI basics,advanced,2025-05-20 23:18:18
9ad246bc-f4ca-468b-a374-52f422d506f6,7c13896b-e911-43f9-8759-9c62f29c182e,Digital literacy,intermediate,2025-01-08 02:41:08
d14529db-2dc4-458c-8354-813a69052963,2b5732a6-f48a-4132-8cef-4b852b5886b0,Robotics intro,intermediate,2025-07-02 11:56:56
468eea8e-357a-4405-820e-35ac09c5cd27,f24f9db9-c681-48d2-938e-5bb29db2879b,STEM integration,beginner,2025-05-05 03:37:07
559914e1-4cb5-4b6b-a75f-3d0b10f9594c,327aceb1-cd15-4c27-a4f3-09fd2b9989e3,STEM integration,beginner,2025-03-31 10:20:43
a293a379-f772-4fac-b3a3-25ba3491c678,b92b17c9-3c7d-4f4f-a789-6014db0fe965,Words,advanced,2025-04-15 19:05:53
f48af53f-c04c-4dec-a58c-28fc1c8d49c0,72c8d5d3-f290-423d-a20a-a78ddc9647a3,Words,intermediate,2025-03-13 12:11:39
fe13846b-2b1d-480e-b812-ae7e6bdb9e9f,14f89db5-0b8d-4440-9212-5650ed8c377c,Python for teaching,intermediate,2025-06-13 08:08:19
c174f5ec-cf52-482b-8bdb-b6dfc95ad31c,c65e2f9f-e341-4581-8ea7-af53b253e516,Python for teaching,beginner,2025-05-05 20:36:31
9276b4fb-936c-4108-a941-4dea442254a2,652a0402-c668-4710-9b48-c520c1ee2996,STEM integration,intermediate,2025-01-03 05:14:22
913a2276-cb08-4bbb-8b70-9e0df8a637be,7d08d306-d03f-4829-8966-34bab968ab32,Python for teaching,beginner,2025-05-03 12:58:29
6004a3cc-dc77-46b2-9b3c-10a846ac1a23,8ceb9010-f250-4b73-93d9-70ec75534b18,Excel for educators,advanced,2025-07-24 07:04:10
4950252a-e952-4e8e-98a0-1503409e6939,0616d905-9145-47f3-9581-23ddf5e84bba,STEM integration,beginner,2025-04-17 22:27:40
7625c8d6-a6d7-4594-8ed1-2c051e55d347,4333d6f3-5bd1-4f40-a80d-9758866ae508,Google Classroom,intermediate,2025-02-21 09:06:23
c5fd5f4c-cc4c-42dc-8762-5fc1451bf877,6dd1394c-ab8d-41c2-8bc9-e74738c62a4d,Python for teaching,beginner,2025-05-15 20:57:58
131be598-c3e2-4339-a32c-a68dd5f1a2ed,48838aa5-5e35-4239-91da-fa489e5ab273,Lesson design,intermediate,2025-02-07 00:05:01
8f486b1d-8e1a-43aa-9dde-7003837d1923,8535fffa-6adb-4aaa-8318-0cdcee0ccfe4,Words,advanced,2025-01-21 18:40:09
7fb613a1-e48e-42ed-b728-6b2de4095c24,9fd1d831-666a-45ab-be0f-5dad9ab0e749,Excel for educators,beginner,2025-07-29 02:03:28
a6c7351a-6d67-4d63-9858-f582f237eae4,4d2333ce-7a73-47d1-a9c5-8b2f947db47c,Digital literacy,beginner,2025-06-09 16:31:56
7bf1ca3e-3b70-4971-8169-920d92c53771,63349505-1e32-4132-aea4-fcb680deb606,Google Classroom,intermediate,2025-01-14 02:34:08
fd081c26-5545-41bf-95fa-674964350504,c4d45831-03a2-424c-aff9-af56262495a6,Python for teaching,intermediate,2025-09-03 17:48:23
8d2d885c-e9b7-483a-ac77-46c2b333617f,6e66cb1e-5f03-45bb-9977-d50ec79adf10,PowerPoint,advanced,2025-02-16 23:51:26
b7f4c92a-e664-4e77-82eb-3cf693cba326,802a9d76-538e-4986-bd81-17a9f8ad0994,Google Classroom,beginner,2025-02-02 02:20:46
eb1c7485-f24d-4bde-9524-560d3ff8c17d,190a17f7-ac5a-441e-910d-7cfa0c92bced,Python for teaching,beginner,2025-01-05 00:49:41
a0e86efd-3f60-4447-9e61-a98740fb9b3b,240358be-9e6b-41bb-9799-01e2c3d902c1,AI basics,advanced,2025-07-29 01:41:53
13ab81a7-2a38-47d0-8d9b-12e6c7be98f2,b1172103-c325-47fd-8f9b-db8f9318a06d,Python for teaching,beginner,2025-08-08 23:42:08
af4cc9f3-896e-41e1-8851-e45fe352436c,38e5c9c8-d3e9-4813-b17e-4312f973f034,Python for teaching,advanced,2025-07-30 06:07:35
2c5843af-7813-4b61-a750-a352b4600def,1d77c4b6-59e2-4409-bcd1-205ea3d29062,Digital literacy,beginner,2025-06-27 16:41:06
25c22031-57c4-4340-ad00-6ca459da88f2,5c676a66-fc59-409d-8653-ae4d40f723d0,STEM integration,intermediate,2025-07-24 03:49:01
ba80a5e0-c147-4c3b-a439-b469e81e20dc,3bbb18f6-1f22-4fe4-986d-4b1d37364650,Python for teaching,advanced,2025-09-29 12:20:56
d914e9f7-9fd3-45f7-86f4-73ccb43f8815,17a04747-0d57-41f0-a7b7-f12404a530de,Excel for educators,intermediate,2025-02-02 07:50:16
05fa49e1-5612-42c2-bb07-cf17df6dfeaf,8502afe1-7619-4edd-9c42-8b1fe29f118b,STEM integration,advanced,2025-01-15 05:01:37
7ee9942c-5c93-4245-9a14-345366859ab0,83523cbc-5d5d-4023-a16e-72bbf30f27b6,Google Classroom,beginner,2025-04-25 04:41:26
7b1d65d0-b9f4-4a6e-a0ac-8b768ac795d2,e106eb0d-b2b6-4f2c-bcdb-6e8ec9193124,Excel for educators,advanced,2025-07-13 12:40:54
04f5bcd9-1807-45af-9825-a94ddc7c5926,afece31f-299b-411c-bd76-68d8a325d986,AI basics,intermediate,2025-08-12 20:13:25
f70a847e-eb11-43bc-991b-15ec8d8ab94a,9ce6cc20-16ca-4f62-9b3a-791b5e7fb732,Lesson design,advanced,2025-01-01 17:54:54
9e1d4eeb-4b65-479f-ad45-f964132d1bb3,592ff3d5-ae7f-43ce-ac8b-7b486d2d5598,Words,advanced,2025-04-25 18:35:15
5ec32ed7-57d4-46d8-b343-c5b6e7b97c88,66033df6-01f4-4a8b-8348-1fb19c248a57,Excel for educators,intermediate,2025-08-16 03:27:41
6dc8110e-7ce3-4f70-b916-5e8d77214bf3,148593ae-c200-4b5a-a57a-b8fcf54b8deb,Words,advanced,2025-03-10 11:00:42
da357e9c-e1cd-430e-bf9e-847d0e70b3b1,7e491b14-b5b8-4dff-b82b-1590c6c1888d,Python for teaching,advanced,2025-02-07 23:06:28
b4799cbc-96d5-4fbd-8593-ee4d07b96f38,c643f3fd-8555-4bdf-a1dc-4a896eb400ae,Digital literacy,advanced,2025-04-21 19:48:15
8469a2e1-7209-4761-a12b-2cb93e3f7738,f44ddf18-ea94-43ac-9132-e54ab1770a97,Google Classroom,intermediate,2025-05-06 18:11:05
06de0312-662b-4005-a717-310083d69245,efba850a-1e70-445b-9cd8-0b19ed8c3269,Robotics intro,beginner,2025-06-08 23:21:31
55d74051-a9c9-4e6a-896b-8fcdb669b2cf,65687477-1a77-4a09-bb6e-873f495fd86b,Words,advanced,2025-05-03 11:58:11
0754341a-8952-4c25-ba3d-f434ae2ab36d,f5505c8a-f6c2-426e-93ff-c83acb38c347,Google Classroom,beginner,2025-08-30 07:27:37
2f01b5ac-6a84-4a57-829c-d42e3748f62b,597fc02a-2659-4497-b161-2cbf9667e6cd,Digital literacy,beginner,2025-06-10 12:32:03
e2c9e626-64ca-41b3-9a45-6cc863fa926c,5487283f-f834-4dcf-983b-50d5ea36338d,Python for teaching,beginner,2025-09-29 08:57:31
dd57bb4a-cc36-4c70-8409-ed05586c3cf3,07941b85-11ff-45fc-885b-0dc8b2f15251,Digital literacy,beginner,2025-03-16 19:30:44
524332e3-d76c-4a53-96be-af9fbe28ab8c,b1f4912d-8a99-4f15-8b95-d4d804e50260,STEM integration,intermediate,2025-03-24 16:49:13
027fafa6-c152-4343-94dd-26a3c15fbb55,87518fac-8285-47e3-8d9a-67833664439e,STEM integration,advanced,2025-10-01 17:53:16
63cfb0d8-144d-4211-8fdc-3e5255049400,9feb40b8-2d96-415f-8760-4b7e17492ce5,Lesson design,advanced,2025-09-08 21:16:27
c882ca5c-8f0b-4c17-89b1-cc34cfa8a18f,cf883568-e634-4f6a-8e4f-ed56ccf67304,Google Classroom,beginner,2025-01-10 22:21:07
3a357253-16d0-427e-8716-057fe2fc573f,9323bcea-d68a-44ac-93b1-8ed90a6feb9c,Robotics intro,beginner,2025-05-24 19:51:12
46da88e9-af51-4887-8e5b-92b07c6ff6b1,0019383e-d374-4c82-b86e-b307dd84e269,Digital literacy,intermediate,2025-01-04 04:06:01
bd196e26-5135-4c9d-944b-d5ca21388647,b570fa02-63bf-48d7-88cc-0cfe136e0873,Python for teaching,advanced,2025-10-03 06:51:43
1ce00cdb-27ca-4709-beb8-56ea1056299c,4dd212fc-db04-46c1-ac94-3a16d14a2031,Excel for educators,intermediate,2025-05-15 03:31:21
401648ad-a8e3-4d12-ae69-cf1023ea0c54,1c9df02a-05c0-4cfd-a19d-3536f0d16ee0,Robotics intro,intermediate,2025-10-07 02:59:40
d3bf3166-ad2e-4728-8d43-720108d8755e,2395042e-2c25-48bb-a03e-93c39f466cb2,PowerPoint,intermediate,2025-10-05 15:49:47
d3976d0e-34fc-4a68-9e97-3fa68c4b070a,db75e467-fa74-494d-8d0e-9e1bca19908b,STEM integration,intermediate,2025-01-17 14:28:28
63a4adf5-c7fb-40c1-8592-40fd237f90da,c11d7735-a3d6-4d8f-a3f0-c2f84bf542af,Lesson design,beginner,2025-09-01 10:27:14
688706bf-cb57-4728-b3f9-3a2b50aa48ce,0ef77ffe-d6ca-4023-9c25-71b4ba36cc81,STEM integration,intermediate,2025-03-22 22:04:23
ca6a82b4-2bb2-4333-aa52-2e38b0925ab7,1d29f212-b3b4-4be6-86a1-07a63ec462f9,Digital literacy,intermediate,2025-05-06 03:42:39
8b37a7b6-0061-4710-833f-48825a3687aa,76b7ff98-a5f3-4954-86ad-07778fd90b98,Robotics intro,intermediate,2025-08-14 02:49:13
5fce21e3-1cc8-4a87-ab97-525b2d3042c2,7487a77e-0072-44ad-b1a3-784c93bf6036,PowerPoint,beginner,2025-04-18 11:23:55
c405e048-08cf-4864-b27f-a3fcf8c8e721,627d4d9d-2413-4c7e-82f6-50c32063a053,Google Classroom,advanced,2025-06-26 20:42:31
dbac45da-fb31-46d5-aaa7-f77210132067,f6feb4f7-5050-43d6-ab63-d00aa9be11e6,STEM integration,intermediate,2025-01-14 06:39:53
7a5f4519-864f-48c9-a68b-fe89e7c2681e,895c7db5-9b75-4e5e-874b-89d7fba086cd,Excel for educators,intermediate,2025-01-19 23:43:21
d5f5b9f9-fd81-4de7-8c7f-106fd8d1651e,035462b5-0209-432c-a786-c13fc8a71581,Lesson design,advanced,2025-04-14 12:56:28
939090ff-fe32-4080-bc8e-4cc7d6693e50,9a25c3f7-fa07-4849-a024-cf97eb2e1117,Words,advanced,2025-10-04 09:10:57
8c8e0d27-59b8-45d9-b8b5-13c28293b9ad,1f3de741-4b75-45e4-a559-ff0d792c6614,Robotics intro,advanced,2025-09-19 04:38:26
51a4c2dd-7e81-4f87-a058-e5ca18b3e01c,96bf7be7-7212-4783-9e03-1cc6b2e90660,AI basics,intermediate,2025-09-16 00:54:10
cbdf1579-20c7-4eb1-8858-5e50ceb730b0,bad1cd65-7c43-4f27-9195-2fbb974fa827,PowerPoint,intermediate,2025-05-19 15:25:09
b094c056-6ea8-4f09-84a6-08459d0685c8,b040c95b-4ca0-4504-acbe-3df1b51f3bdb,PowerPoint,intermediate,2025-09-18 01:47:06
100467cb-af9c-43c1-8031-93cc080184c3,66ba73d3-3ffb-475e-9292-2a3a6f7581c4,Lesson design,intermediate,2025-08-31 10:11:48
d25bbec4-40e6-4ea9-87d9-3af27b2e8362,8699195f-46d5-4b6c-af3d-54846dcd11e0,Excel for educators,advanced,2025-03-08 08:33:05
3e73e913-314e-4576-8846-8648a4525ffa,ba9aa437-bedd-455a-9989-560bb60ca313,Python for teaching,intermediate,2025-08-12 01:14:52
5183c419-3a42-4d77-b3a6-d5cceb0bf4b8,a4a9a05a-9549-4998-9eaa-95b527eeca8f,PowerPoint,intermediate,2025-04-10 00:20:58
000673a2-31e5-4eec-ba82-7d98be5ccecb,cf136339-096f-40d6-9790-f6b7043c8f51,Robotics intro,intermediate,2025-07-11 17:20:26
04e067d3-c1bc-4774-a34a-68930fa93d79,73cdc93f-ad49-41b1-a74c-46b7d0934d4b,Python for teaching,advanced,2025-10-04 23:43:11
d5c1bf8e-195f-49b2-ba80-374de1ebc373,c7c53f11-c620-4ead-9d1c-69dc7cac635c,Python for teaching,intermediate,2025-09-11 07:50:43
a894853b-7add-49c1-b180-ddcb8c38683a,688e1a76-5a37-4486-b1ea-62a58456f450,Words,beginner,2025-01-08 16:19:02
7b56ca27-a642-48e2-a9a8-b815a4335347,6e62f7ec-0303-4cf2-997c-4ce343bfb4fe,Robotics intro,intermediate,2025-09-27 17:35:35
ae871e72-ecc8-4916-b9e4-977623453c63,22f70acd-b355-4dde-83ba-b821e4e55863,Words,beginner,2025-02-17 14:20:18
ae137b8a-3ec8-4311-b771-5c3b65794d24,fa99c298-09c9-4fdc-8938-a946d7ef617d,Lesson design,advanced,2025-04-14 14:35:55
9748497d-ab55-4f32-abde-b220221d6007,c0b49e5e-03c5-4154-bff2-c0e322c06036,STEM integration,intermediate,2025-07-13 19:59:17
c0437c0f-1509-4822-b4af-a8dc6539ad72,ea4eb0c2-af08-4546-915a-7097ccd6c093,AI basics,advanced,2025-04-22 10:53:27
011bb274-990d-4c0f-8cae-9e8f00daf9a6,682f5751-75f4-4696-b2d7-f9423c9d3079,STEM integration,beginner,2025-10-01 02:18:49
5f05b91e-545a-4332-96b3-a7398843a078,0e967b18-b095-4c86-8ccf-4684a8ec2b72,AI basics,intermediate,2025-07-05 08:42:01
0b85900b-b40c-43ee-a561-5e50ff6557ee,e90271de-ed59-479f-90ce-e5bbe50c36a2,Excel for educators,beginner,2025-04-18 19:29:45
f8624efd-c624-430c-9118-7b325fcb6a26,13b6e28d-4536-4f75-bd12-c25a22248ba6,Words,beginner,2025-08-27 02:03:44
718e681a-dfbf-4cda-92ce-87bed1996537,616ec71e-2b9c-41ad-a4ad-e7256cfdc635,Python for teaching,advanced,2025-08-11 18:59:35
080cfeb7-e5c4-4613-b892-fb36d931a14f,242ca3e9-aa0c-4140-b89f-9ad3265dd271,Robotics intro,advanced,2025-09-06 00:03:01
16e91ff1-f5cd-4028-a4a4-73fc49d0b811,e6fac80c-1749-474a-8481-e7c07ede9b94,Google Classroom,intermediate,2025-01-10 14:56:40
5f731f74-690f-42f8-a02b-b88991a360c9,f372e561-6412-4e5c-9855-d1145a8ecbe5,Excel for educators,advanced,2025-03-03 15:01:38
91924049-dbdf-44ab-81b3-08d63dffeb50,5ab26457-4aeb-4247-b331-81a5ef6531cc,Excel for educators,beginner,2025-04-21 11:11:11
2f8401d6-b749-4f52-b41a-2930c17d1ee2,e2573fc5-455c-4cc7-af3a-52dcd943e6f3,STEM integration,beginner,2025-07-13 11:50:16
85586fd5-d778-43fa-acc0-8b881cc392ed,5d2eed80-baa7-4b8f-94e7-c361d58de394,Google Classroom,advanced,2025-08-26 09:17:21
5bab3287-3975-41e5-a4d1-b5012d19480a,15949f2d-58b0-4144-8f58-59316ddf971f,AI basics,intermediate,2025-05-03 19:56:43
ff69d617-9863-4fc9-bd28-5c65355cb1bc,0e9ebdde-e626-416b-94f5-98bfa5ad623b,Robotics intro,beginner,2025-04-22 05:24:47
ab2b2105-f843-40b5-a558-145c125ab607,37847dc4-eb60-441f-bca7-2e79a7da58b0,AI basics,beginner,2025-10-04 12:04:02
c21256e3-9003-4269-914f-8d68dd1ce066,48dd2dc9-2cc0-494d-a436-3f653c26ff8c,AI basics,intermediate,2025-01-26 05:14:31
1a95f86b-fd8d-4900-8e26-07719c3e1398,0763b0d6-7652-48af-ac6d-9f3acb891e62,AI basics,advanced,2025-04-11 03:59:03
3d4554a9-a8d0-49fb-81ea-92ef1d464861,af7a0b35-3dd7-44a3-9804-33332719d456,Python for teaching,beginner,2025-06-21 18:46:44
9bc755bf-ba38-4c0d-abbb-414c7a6060e9,e8ed5cdb-8606-4592-8d49-05e538688349,Google Classroom,beginner,2025-05-13 03:05:03
a5e2fe98-a185-4b17-a010-1f56e978f0db,ca428255-25aa-44a7-8469-f0bb508e40e1,Lesson design,intermediate,2025-08-17 14:01:58
32b00720-9743-4b94-972f-2b90a532a723,47d6e71c-9f00-4ac0-b008-7893ed7ed5b8,Google Classroom,intermediate,2025-04-17 23:29:05
5ae1694a-b7ca-4a00-9ce2-dcb28c797f0d,cee8eebd-4191-4da6-b7f0-890a3dda1efd,STEM integration,beginner,2025-06-20 19:38:12
7b13e7f5-e7fb-454d-960b-aeb94e7f676a,6e36e759-b3b7-4efa-94ef-f52deb4529f0,AI basics,beginner,2025-05-07 06:22:02
6c8f3510-4e18-45b0-b128-c5f61b034bc8,4351f0b2-fca1-457d-bb82-75421e4bb92c,Robotics intro,advanced,2025-06-07 18:21:00
a0b7de63-050e-4089-9d76-ac6428193b59,f46476dd-d299-48ef-9bb3-f1148e5badc4,Digital literacy,intermediate,2025-06-05 13:23:10
ed0fe3a3-f973-45ca-8dfa-62b7aec1d566,40da2d06-5b84-48f3-90ed-4c69848ea1e6,STEM integration,beginner,2025-02-26 06:28:41
c8e00e66-cc72-47f4-aaa5-7f907b2de922,db17fe56-7f41-41d1-bf6e-360e74206ada,Robotics intro,advanced,2025-01-27 17:22:43
8fd0ce9e-2b31-4821-9a3c-b6c49267b700,44923724-7768-41cd-be64-391d5bb1d0e0,AI basics,advanced,2025-09-25 01:34:38
1d274afe-d6b0-4651-9c3e-de52dec9159f,ed4323af-99ca-4e32-a858-7519a52924cb,Lesson design,beginner,2025-05-20 02:58:40
ff9f4a12-3972-4634-83b2-73afbc26a446,524ddbef-19b4-45a8-8bd7-0d5bd2fbab35,Words,advanced,2025-01-02 10:02:34
bc88ec89-b45d-41dd-8833-4eb66b5ee681,0b538be4-d675-433d-9c4b-7264d745835d,AI basics,beginner,2025-01-06 19:22:28
f84247be-ee7c-41b2-ab0b-31a3c412f2b9,9af3d5af-b3a2-4c2c-9b24-02a029e31585,Google Classroom,intermediate,2025-04-02 08:06:29
ce87a092-b381-4851-b09e-5c84e7ac4a70,3364b711-f5c9-4a2c-9b81-53ec37d686af,STEM integration,beginner,2025-02-28 05:52:20
6de5c578-1f8c-44f4-b518-801681db4f1d,0616d905-9145-47f3-9581-23ddf5e84bba,Excel for educators,intermediate,2025-08-23 04:21:25
dcc6fc16-b4ac-4b38-85bc-2905310a2278,2d28bddf-62c9-4578-b1e0-639352e345e6,Lesson design,beginner,2025-04-29 20:55:24
bff44499-49bd-46e3-a88c-75fa8abcef36,1ecb7b8c-1477-47c1-a516-b4dc689de18c,Robotics intro,intermediate,2025-01-27 12:44:26
b12cc8d7-2595-4f96-91e8-4f623f8f75f4,17ebacda-5a00-4a09-a772-5101c55d118d,Python for teaching,advanced,2025-04-11 14:43:57
952d660d-029b-470c-8ea9-41b2fb690237,58a58535-0803-471f-b5c6-373b479b8c47,Excel for educators,beginner,2025-01-04 20:57:09
413d20d1-4c8d-4e20-a6f9-ad2c288f3959,39e85cd6-89d7-4add-a30e-91db519edc2c,AI basics,beginner,2025-09-04 16:30:18
bb7f806a-ffe8-44d2-8926-cb0709778a12,2838a15f-f76d-40ec-a031-fb37e6451217,AI basics,advanced,2025-05-07 07:26:50
8c71b7ed-0702-44e5-a685-4b868880e60c,c8128466-8a28-4c4b-a464-2ca3d8b1f51d,Robotics intro,intermediate,2025-01-30 20:06:00
5fb1dd10-94f7-4271-8c1b-54c835aaeba9,e8b8a9f2-0137-40c5-b1a4-ea5a87f15eae,Excel for educators,advanced,2025-08-07 11:48:44
749ceb05-7504-4971-8274-9bc2009388ba,dadb41cb-e572-4466-85b0-cbe66aca1400,AI basics,intermediate,2025-04-10 10:53:25
0f68e426-632a-4491-a8df-b37790f7ea93,2f299227-f492-4228-9c6f-8a2863a227a6,PowerPoint,beginner,2025-03-16 03:12:36
905908f6-622b-4f38-b0a5-b73786913c29,bad2cd40-2055-477a-9eb0-f30ca56d9e4d,Digital literacy,advanced,2025-07-27 09:57:03
67a1a6a9-c2d9-4952-8519-8d30c627bfb5,fa6d0709-7339-47bf-86f8-fc90a6b557c7,Words,advanced,2025-07-06 01:33:41
761ff212-8817-4b6c-964b-57318e6bb568,66af4f22-db7f-44a2-9b74-0892f1971c81,Python for teaching,beginner,2025-07-17 22:57:33
caa080a8-15f6-4977-95e2-aad3c91a3b44,3295d95a-f0c8-40c4-99c7-7ea3107e0d62,Robotics intro,advanced,2025-01-11 21:01:27
fbc97a7b-3698-4277-af00-644289c11033,2c870b3c-e250-43cd-b2d3-0289c98bb846,Excel for educators,advanced,2025-05-30 21:41:22
678a47e0-2354-426e-8b26-e27be95a6d96,293b703c-1951-4af2-a147-995bcda438d0,PowerPoint,beginner,2025-04-09 18:40:07
f73fc3ce-b8d8-4456-8bcf-55f03f7e8cbe,3ed6289f-2669-4057-a3dd-b8047334d192,PowerPoint,beginner,2025-07-04 17:41:45
1137fd8b-68db-44a4-8eb6-f346660ece3d,38cefb04-ed4b-4c49-bb11-4a322b9231e5,Excel for educators,advanced,2025-06-24 14:20:59
4a02f9fa-9dbb-42bf-bcd7-0633d9c7a0c1,f0300876-d6fc-4507-98aa-f2559d4107d6,Lesson design,advanced,2025-07-29 10:18:42
62be3335-d6e2-4ef9-bd7d-7368ec320385,ca6811a3-c963-473c-b3b4-3e5eb0ac9201,STEM integration,advanced,2025-02-22 13:32:17
7293323e-f86f-49aa-8f5b-feacf17a0b6f,09884fe8-3295-4bd4-9dc4-bf57202ac314,Words,beginner,2025-03-31 18:51:47
78b18445-cb7a-4ff0-979e-32f26ecc029f,0a5b437a-14c7-4b43-a698-2a07c0142b68,STEM integration,advanced,2025-08-21 02:47:44
8205507d-4b9c-4534-80cd-e2c9755c511d,2c0f0c4a-b820-4b57-a620-0dc8d37e04b3,Google Classroom,beginner,2025-06-22 16:18:50
05db1186-4eda-4248-82d0-d8e230e374c8,f864755e-d179-449a-8b0a-ee0d3da4845d,Robotics intro,beginner,2025-04-05 07:28:13
3b065887-2fbb-47d7-b992-92d9ec221ce7,9b70a80e-33f2-400b-bb27-15f62e096e47,STEM integration,advanced,2025-03-16 20:20:11
f8a12625-556d-4da0-80c7-b7bbea233c7c,f8fafb14-62bf-4fc4-a6fb-e4c52118fc5b,PowerPoint,beginner,2025-06-22 06:22:10
5216202d-f4f0-4152-bd42-dd6d83c72225,a9d4ec79-0763-43a5-84f2-70959eb90a5f,Google Classroom,intermediate,2025-04-29 06:22:44
acefd814-259b-4a57-9ff2-6cd152433afc,34d30719-1a88-4585-b206-5f9c506b7769,Excel for educators,intermediate,2025-04-02 06:53:29
0802ea1e-30ca-4d6f-bf68-8e35621762fc,6d005f44-da7d-4d35-ba98-1f256d18d2a1,PowerPoint,intermediate,2025-04-18 17:41:17
